Datum;Tid (UTC);Global Irradians (svenska stationer);Kvalitet;Solskenstid;Kvalitet
2021-09-08;17:00:00;42.04;G;0;G
2021-09-08;18:00:00;8.39;G;0;G
2021-09-08;19:00:00;0.26;G;0;G
2021-09-08;20:00:00;0.00;G;0;G
2021-09-08;21:00:00;0.00;G;0;G
2021-09-08;22:00:00;0.00;G;0;G
2021-09-08;23:00:00;0.00;G;0;G
2021-09-09;00:00:00;0.00;G;0;G
2021-09-09;01:00:00;0.00;G;0;G
2021-09-09;02:00:00;0.00;G;0;G
2021-09-09;03:00:00;0.00;G;0;G
2021-09-09;04:00:00;0.00;G;0;G
2021-09-09;05:00:00;7.81;G;0;G
2021-09-09;06:00:00;82.94;G;2339;G
2021-09-09;07:00:00;221.96;G;3600;G
2021-09-09;08:00:00;358.45;G;3600;G
2021-09-09;09:00:00;479.16;G;3600;G
2021-09-09;10:00:00;568.20;G;3600;G
2021-09-09;11:00:00;609.64;G;3600;G
2021-09-09;12:00:00;608.91;G;3573;G
2021-09-09;13:00:00;563.91;G;3600;G
2021-09-09;14:00:00;491.02;G;3600;G
2021-09-09;15:00:00;374.55;G;3600;G
2021-09-09;16:00:00;242.92;G;3600;G
2021-09-09;17:00:00;105.24;G;3600;G
2021-09-09;18:00:00;15.20;G;721;G
2021-09-09;19:00:00;0.00;G;0;G
2021-09-09;20:00:00;0.00;G;0;G
2021-09-09;21:00:00;0.00;G;0;G
2021-09-09;22:00:00;0.00;G;0;G
2021-09-09;23:00:00;0.00;G;0;G
2021-09-10;00:00:00;0.00;G;0;G
2021-09-10;01:00:00;0.00;G;0;G
2021-09-10;02:00:00;0.00;G;0;G
2021-09-10;03:00:00;0.00;G;0;G
2021-09-10;04:00:00;0.00;G;0;G
2021-09-10;05:00:00;8.30;G;108;G
2021-09-10;06:00:00;89.11;G;3599;G
2021-09-10;07:00:00;226.01;G;3600;G
2021-09-10;08:00:00;329.31;G;3600;G
2021-09-10;09:00:00;396.76;G;2749;G
2021-09-10;10:00:00;568.94;G;3435;G
2021-09-10;11:00:00;541.92;G;3095;G
2021-09-10;12:00:00;585.20;G;3600;G
2021-09-10;13:00:00;557.06;G;3600;G
2021-09-10;14:00:00;451.10;G;3600;G
2021-09-10;15:00:00;284.59;G;2662;G
2021-09-10;16:00:00;86.26;G;0;G
2021-09-10;17:00:00;37.85;G;0;G
2021-09-10;18:00:00;4.73;G;0;G
2021-09-10;19:00:00;0.16;G;0;G
2021-09-10;20:00:00;0.00;G;0;G
2021-09-10;21:00:00;0.00;G;0;G
2021-09-10;22:00:00;0.00;G;0;G
2021-09-10;23:00:00;0.00;G;0;G
2021-09-11;00:00:00;0.00;G;0;G
2021-09-11;01:00:00;0.00;G;0;G
2021-09-11;02:00:00;0.00;G;0;G
2021-09-11;03:00:00;0.00;G;0;G
2021-09-11;04:00:00;0.10;G;0;G
2021-09-11;05:00:00;2.95;G;0;G
2021-09-11;06:00:00;23.56;G;0;G
2021-09-11;07:00:00;71.71;G;0;G
2021-09-11;08:00:00;113.76;G;0;G
2021-09-11;09:00:00;112.90;G;0;G
2021-09-11;10:00:00;179.92;G;262;G
2021-09-11;11:00:00;424.63;G;1519;G
2021-09-11;12:00:00;312.29;G;450;G
2021-09-11;13:00:00;472.93;G;2481;G
2021-09-11;14:00:00;300.19;G;1482;G
2021-09-11;15:00:00;174.23;G;680;G
2021-09-11;16:00:00;138.83;G;535;G
2021-09-11;17:00:00;46.24;G;76;G
2021-09-11;18:00:00;6.17;G;0;G
2021-09-11;19:00:00;0.00;G;0;G
2021-09-11;20:00:00;0.00;G;0;G
2021-09-11;21:00:00;0.00;G;0;G
2021-09-11;22:00:00;0.00;G;0;G
2021-09-11;23:00:00;0.00;G;0;G
2021-09-12;00:00:00;0.00;G;0;G
2021-09-12;01:00:00;0.00;G;0;G
2021-09-12;02:00:00;0.00;G;0;G
2021-09-12;03:00:00;0.00;G;0;G
2021-09-12;04:00:00;0.05;G;0;G
2021-09-12;05:00:00;1.74;G;0;G
2021-09-12;06:00:00;14.43;G;0;G
2021-09-12;07:00:00;70.03;G;87;G
2021-09-12;08:00:00;102.44;G;1;G
2021-09-12;09:00:00;124.22;G;0;G
2021-09-12;10:00:00;356.58;G;916;G
2021-09-12;11:00:00;376.77;G;872;G
2021-09-12;12:00:00;453.39;G;1390;G
2021-09-12;13:00:00;307.66;G;1291;G
2021-09-12;14:00:00;103.27;G;9;G
2021-09-12;15:00:00;192.25;G;1193;G
2021-09-12;16:00:00;138.47;G;1142;G
2021-09-12;17:00:00;56.81;G;457;G
2021-09-12;18:00:00;11.54;G;738;G
2021-09-12;19:00:00;0.00;G;0;G
2021-09-12;20:00:00;0.00;G;0;G
2021-09-12;21:00:00;0.00;G;0;G
2021-09-12;22:00:00;0.00;G;0;G
2021-09-12;23:00:00;0.00;G;0;G
2021-09-13;00:00:00;0.00;G;0;G
2021-09-13;01:00:00;0.00;G;0;G
2021-09-13;02:00:00;0.00;G;0;G
2021-09-13;03:00:00;0.00;G;0;G
2021-09-13;04:00:00;0.04;G;0;G
2021-09-13;05:00:00;1.41;G;0;G
2021-09-13;06:00:00;11.55;G;0;G
2021-09-13;07:00:00;88.52;G;0;G
2021-09-13;08:00:00;117.51;G;0;G
2021-09-13;09:00:00;121.47;G;0;G
2021-09-13;10:00:00;251.93;G;0;G
2021-09-13;11:00:00;189.25;G;0;G
2021-09-13;12:00:00;332.51;G;0;G
2021-09-13;13:00:00;246.33;G;0;G
2021-09-13;14:00:00;151.08;G;0;G
2021-09-13;15:00:00;150.46;G;192;G
2021-09-13;16:00:00;76.69;G;0;G
2021-09-13;17:00:00;26.93;G;0;G
2021-09-13;18:00:00;5.45;G;0;G
2021-09-13;19:00:00;0.04;G;0;G
2021-09-13;20:00:00;0.00;G;0;G
2021-09-13;21:00:00;0.00;G;0;G
2021-09-13;22:00:00;0.00;G;0;G
2021-09-13;23:00:00;0.00;G;0;G
2021-09-14;00:00:00;0.00;G;0;G
2021-09-14;01:00:00;0.00;G;0;G
2021-09-14;02:00:00;0.00;G;0;G
2021-09-14;03:00:00;0.00;G;0;G
2021-09-14;04:00:00;0.01;G;0;G
2021-09-14;05:00:00;1.31;G;0;G
2021-09-14;06:00:00;21.10;G;0;G
2021-09-14;07:00:00;111.07;G;8;G
2021-09-14;08:00:00;162.48;G;0;G
2021-09-14;09:00:00;154.75;G;0;G
2021-09-14;10:00:00;124.68;G;0;G
2021-09-14;11:00:00;217.06;G;0;G
2021-09-14;12:00:00;231.92;G;0;G
2021-09-14;13:00:00;153.44;G;0;G
2021-09-14;14:00:00;87.68;G;0;G
2021-09-14;15:00:00;85.11;G;0;G
2021-09-14;16:00:00;70.58;G;0;G
2021-09-14;17:00:00;41.49;G;0;G
2021-09-14;18:00:00;3.81;G;0;G
2021-09-14;19:00:00;0.00;G;0;G
2021-09-14;20:00:00;0.00;G;0;G
2021-09-14;21:00:00;0.00;G;0;G
2021-09-14;22:00:00;0.00;G;0;G
2021-09-14;23:00:00;0.00;G;0;G
2021-09-15;00:00:00;0.00;G;0;G
2021-09-15;01:00:00;0.00;G;0;G
2021-09-15;02:00:00;0.00;G;0;G
2021-09-15;03:00:00;0.00;G;0;G
2021-09-15;04:00:00;0.01;G;0;G
2021-09-15;05:00:00;5.73;G;0;G
2021-09-15;06:00:00;82.67;G;2206;G
2021-09-15;07:00:00;127.86;G;1641;G
2021-09-15;08:00:00;262.93;G;3600;G
2021-09-15;09:00:00;360.11;G;1969;G
2021-09-15;10:00:00;349.91;G;723;G
2021-09-15;11:00:00;371.76;G;630;G
2021-09-15;12:00:00;286.66;G;190;G
2021-09-15;13:00:00;201.46;G;0;G
2021-09-15;14:00:00;140.28;G;0;G
2021-09-15;15:00:00;57.51;G;0;G
2021-09-15;16:00:00;18.08;G;0;G
2021-09-15;17:00:00;7.55;G;0;G
2021-09-15;18:00:00;0.03;G;0;G
2021-09-15;19:00:00;0.00;G;0;G
2021-09-15;20:00:00;0.00;G;0;G
2021-09-15;21:00:00;0.00;G;0;G
2021-09-15;22:00:00;0.00;G;0;G
2021-09-15;23:00:00;0.00;G;0;G
2021-09-16;00:00:00;0.00;G;0;G
2021-09-16;01:00:00;0.00;G;0;G
2021-09-16;02:00:00;0.00;G;0;G
2021-09-16;03:00:00;0.00;G;0;G
2021-09-16;04:00:00;0.00;G;0;G
2021-09-16;05:00:00;0.22;G;0;G
2021-09-16;06:00:00;10.90;G;0;G
2021-09-16;07:00:00;24.74;G;0;G
2021-09-16;08:00:00;53.95;G;0;G
2021-09-16;09:00:00;78.37;G;0;G
2021-09-16;10:00:00;94.86;G;0;G
2021-09-16;11:00:00;100.42;G;0;G
2021-09-16;12:00:00;187.26;G;9;G
2021-09-16;13:00:00;271.62;G;1115;G
2021-09-16;14:00:00;202.14;G;0;G
2021-09-16;15:00:00;181.23;G;100;G
2021-09-16;16:00:00;167.20;G;2573;G
2021-09-16;17:00:00;68.69;G;1416;G
2021-09-16;18:00:00;5.20;G;0;G
2021-09-16;19:00:00;0.00;G;0;G
2021-09-16;20:00:00;0.00;G;0;G
2021-09-16;21:00:00;0.00;G;0;G
2021-09-16;22:00:00;0.00;G;0;G
2021-09-16;23:00:00;0.00;G;0;G
2021-09-17;00:00:00;0.00;G;0;G
2021-09-17;01:00:00;0.00;G;0;G
2021-09-17;02:00:00;0.00;G;0;G
2021-09-17;03:00:00;0.00;G;0;G
2021-09-17;04:00:00;0.00;G;0;G
2021-09-17;05:00:00;1.47;G;0;G
2021-09-17;06:00:00;21.46;G;0;G
2021-09-17;07:00:00;47.85;G;0;G
2021-09-17;08:00:00;75.75;G;0;G
2021-09-17;09:00:00;131.23;G;0;G
2021-09-17;10:00:00;200.36;G;0;G
2021-09-17;11:00:00;149.98;G;0;G
2021-09-17;12:00:00;206.54;G;0;G
2021-09-17;13:00:00;112.34;G;0;G
2021-09-17;14:00:00;148.79;G;0;G
2021-09-17;15:00:00;98.63;G;0;G
2021-09-17;16:00:00;40.44;G;0;G
2021-09-17;17:00:00;49.63;G;0;G
2021-09-17;18:00:00;1.24;G;0;G
2021-09-17;19:00:00;0.00;G;0;G
2021-09-17;20:00:00;0.00;G;0;G
2021-09-17;21:00:00;0.00;G;0;G
2021-09-17;22:00:00;0.00;G;0;G
2021-09-17;23:00:00;0.00;G;0;G
2021-09-18;00:00:00;0.00;G;0;G
2021-09-18;01:00:00;0.00;G;0;G
2021-09-18;02:00:00;0.00;G;0;G
2021-09-18;03:00:00;0.00;G;0;G
2021-09-18;04:00:00;0.00;G;0;G
2021-09-18;05:00:00;1.55;G;0;G
2021-09-18;06:00:00;45.52;G;1093;G
2021-09-18;07:00:00;172.53;G;2635;G
2021-09-18;08:00:00;233.78;G;855;G
2021-09-18;09:00:00;429.66;G;3179;G
2021-09-18;10:00:00;453.70;G;2235;G
2021-09-18;11:00:00;343.82;G;939;G
2021-09-18;12:00:00;194.99;G;169;G
2021-09-18;13:00:00;179.77;G;64;G
2021-09-18;14:00:00;140.06;G;0;G
2021-09-18;15:00:00;101.51;G;0;G
2021-09-18;16:00:00;69.56;G;0;G
2021-09-18;17:00:00;27.08;G;0;G
2021-09-18;18:00:00;1.14;G;0;G
2021-09-18;19:00:00;0.00;G;0;G
2021-09-18;20:00:00;0.00;G;0;G
2021-09-18;21:00:00;0.00;G;0;G
2021-09-18;22:00:00;0.00;G;0;G
2021-09-18;23:00:00;0.00;G;0;G
2021-09-19;00:00:00;0.00;G;0;G
2021-09-19;01:00:00;0.00;G;0;G
2021-09-19;02:00:00;0.00;G;0;G
2021-09-19;03:00:00;0.00;G;0;G
2021-09-19;04:00:00;0.00;G;0;G
2021-09-19;05:00:00;1.70;G;0;G
2021-09-19;06:00:00;33.10;G;0;G
2021-09-19;07:00:00;101.63;G;0;G
2021-09-19;08:00:00;237.80;G;2083;G
2021-09-19;09:00:00;456.18;G;3600;G
2021-09-19;10:00:00;398.72;G;2050;G
2021-09-19;11:00:00;303.29;G;750;G
2021-09-19;12:00:00;239.12;G;103;G
2021-09-19;13:00:00;179.93;G;149;G
2021-09-19;14:00:00;183.20;G;475;G
2021-09-19;15:00:00;99.45;G;0;G
2021-09-19;16:00:00;92.94;G;110;G
2021-09-19;17:00:00;31.80;G;0;G
2021-09-19;18:00:00;1.38;G;0;G
2021-09-19;19:00:00;0.00;G;0;G
2021-09-19;20:00:00;0.00;G;0;G
2021-09-19;21:00:00;0.00;G;0;G
2021-09-19;22:00:00;0.00;G;0;G
2021-09-19;23:00:00;0.00;G;0;G
2021-09-20;00:00:00;0.00;G;0;G
2021-09-20;01:00:00;0.00;G;0;G
2021-09-20;02:00:00;0.00;G;0;G
2021-09-20;03:00:00;0.00;G;0;G
2021-09-20;04:00:00;0.00;G;0;G
2021-09-20;05:00:00;1.78;G;0;G
2021-09-20;06:00:00;56.97;G;2587;G
2021-09-20;07:00:00;192.75;G;3600;G
2021-09-20;08:00:00;330.37;G;3600;G
2021-09-20;09:00:00;442.85;G;3600;G
2021-09-20;10:00:00;536.48;G;3600;G
2021-09-20;11:00:00;493.71;G;2553;G
2021-09-20;12:00:00;332.57;G;438;G
2021-09-20;13:00:00;381.15;G;1817;G
2021-09-20;14:00:00;263.68;G;1085;G
2021-09-20;15:00:00;115.42;G;0;G
2021-09-20;16:00:00;45.38;G;0;G
2021-09-20;17:00:00;14.11;G;14;G
2021-09-20;18:00:00;0.25;G;0;G
2021-09-20;19:00:00;0.00;G;0;G
2021-09-20;20:00:00;0.00;G;0;G
2021-09-20;21:00:00;0.00;G;0;G
2021-09-20;22:00:00;0.00;G;0;G
2021-09-20;23:00:00;0.00;G;0;G
2021-09-21;00:00:00;0.00;G;0;G
2021-09-21;01:00:00;0.00;G;0;G
2021-09-21;02:00:00;0.00;G;0;G
2021-09-21;03:00:00;0.00;G;0;G
2021-09-21;04:00:00;0.00;G;0;G
2021-09-21;05:00:00;1.75;G;0;G
2021-09-21;06:00:00;16.09;G;0;G
2021-09-21;07:00:00;40.62;G;0;G
2021-09-21;08:00:00;99.07;G;0;G
2021-09-21;09:00:00;139.40;G;0;G
2021-09-21;10:00:00;154.94;G;0;G
2021-09-21;11:00:00;220.89;G;0;G
2021-09-21;12:00:00;158.64;G;0;G
2021-09-21;13:00:00;124.52;G;0;G
2021-09-21;14:00:00;94.95;G;0;G
2021-09-21;15:00:00;52.20;G;0;G
2021-09-21;16:00:00;18.57;G;0;G
2021-09-21;17:00:00;4.43;G;0;G
2021-09-21;18:00:00;0.70;G;0;G
2021-09-21;19:00:00;0.00;G;0;G
2021-09-21;20:00:00;0.00;G;0;G
2021-09-21;21:00:00;0.00;G;0;G
2021-09-21;22:00:00;0.00;G;0;G
2021-09-21;23:00:00;0.00;G;0;G
2021-09-22;00:00:00;0.00;G;0;G
2021-09-22;01:00:00;0.00;G;0;G
2021-09-22;02:00:00;0.00;G;0;G
2021-09-22;03:00:00;0.00;G;0;G
2021-09-22;04:00:00;0.00;G;0;G
2021-09-22;05:00:00;1.51;G;0;G
2021-09-22;06:00:00;13.38;G;0;G
2021-09-22;07:00:00;62.13;G;0;G
2021-09-22;08:00:00;145.03;G;182;G
2021-09-22;09:00:00;203.99;G;352;G
2021-09-22;10:00:00;274.01;G;1029;G
2021-09-22;11:00:00;516.48;G;2941;G
2021-09-22;12:00:00;551.35;G;3526;G
2021-09-22;13:00:00;471.09;G;3308;G
2021-09-22;14:00:00;357.57;G;3132;G
2021-09-22;15:00:00;295.25;G;3600;G
2021-09-22;16:00:00;165.46;G;3600;G
2021-09-22;17:00:00;45.15;G;2266;G
2021-09-22;18:00:00;0.99;G;0;G
2021-09-22;19:00:00;0.00;G;0;G
2021-09-22;20:00:00;0.00;G;0;G
2021-09-22;21:00:00;0.00;G;0;G
2021-09-22;22:00:00;0.00;G;0;G
2021-09-22;23:00:00;0.00;G;0;G
2021-09-23;00:00:00;0.00;G;0;G
2021-09-23;01:00:00;0.00;G;0;G
2021-09-23;02:00:00;0.00;G;0;G
2021-09-23;03:00:00;0.00;G;0;G
2021-09-23;04:00:00;0.00;G;0;G
2021-09-23;05:00:00;0.35;G;0;G
2021-09-23;06:00:00;8.58;G;0;G
2021-09-23;07:00:00;33.78;G;0;G
2021-09-23;08:00:00;39.38;G;0;G
2021-09-23;09:00:00;51.95;G;0;G
2021-09-23;10:00:00;63.95;G;0;G
2021-09-23;11:00:00;40.96;G;0;G
2021-09-23;12:00:00;33.22;G;0;G
2021-09-23;13:00:00;55.21;G;0;G
2021-09-23;14:00:00;74.57;G;0;G
2021-09-23;15:00:00;144.64;G;336;G
2021-09-23;16:00:00;27.50;G;0;G
2021-09-23;17:00:00;22.04;G;0;G
2021-09-23;18:00:00;0.43;G;0;G
2021-09-23;19:00:00;0.00;G;0;G
2021-09-23;20:00:00;0.00;G;0;G
2021-09-23;21:00:00;0.00;G;0;G
2021-09-23;22:00:00;0.00;G;0;G
2021-09-23;23:00:00;0.00;G;0;G
2021-09-24;00:00:00;0.00;G;0;G
2021-09-24;01:00:00;0.00;G;0;G
2021-09-24;02:00:00;0.00;G;0;G
2021-09-24;03:00:00;0.00;G;0;G
2021-09-24;04:00:00;0.00;G;0;G
2021-09-24;05:00:00;1.78;G;0;G
2021-09-24;06:00:00;19.53;G;0;G
2021-09-24;07:00:00;61.04;G;0;G
2021-09-24;08:00:00;93.65;G;0;G
2021-09-24;09:00:00;190.23;G;69;G
2021-09-24;10:00:00;306.61;G;1806;G
2021-09-24;11:00:00;368.97;G;1793;G
2021-09-24;12:00:00;353.75;G;1444;G
2021-09-24;13:00:00;213.39;G;374;G
2021-09-24;14:00:00;112.97;G;0;G
2021-09-24;15:00:00;141.31;G;53;G
2021-09-24;16:00:00;62.39;G;95;G
2021-09-24;17:00:00;8.13;G;0;G
2021-09-24;18:00:00;0.59;G;0;G
2021-09-24;19:00:00;0.00;G;0;G
2021-09-24;20:00:00;0.00;G;0;G
2021-09-24;21:00:00;0.00;G;0;G
2021-09-24;22:00:00;0.00;G;0;G
2021-09-24;23:00:00;0.00;G;0;G
2021-09-25;00:00:00;0.00;G;0;G
2021-09-25;01:00:00;0.00;G;0;G
2021-09-25;02:00:00;0.00;G;0;G
2021-09-25;03:00:00;0.00;G;0;G
2021-09-25;04:00:00;0.00;G;0;G
2021-09-25;05:00:00;0.88;G;0;G
2021-09-25;06:00:00;42.24;G;1588;G
2021-09-25;07:00:00;112.25;G;1375;G
2021-09-25;08:00:00;220.41;G;1896;G
2021-09-25;09:00:00;262.59;G;1244;G
2021-09-25;10:00:00;373.70;G;2057;G
2021-09-25;11:00:00;412.76;G;1554;G
2021-09-25;12:00:00;374.44;G;1442;G
2021-09-25;13:00:00;191.86;G;56;G
2021-09-25;14:00:00;161.41;G;54;G
2021-09-25;15:00:00;193.73;G;1941;G
2021-09-25;16:00:00;112.66;G;2593;G
2021-09-25;17:00:00;26.03;G;54;G
2021-09-25;18:00:00;0.46;G;0;G
2021-09-25;19:00:00;0.00;G;0;G
2021-09-25;20:00:00;0.00;G;0;G
2021-09-25;21:00:00;0.00;G;0;G
2021-09-25;22:00:00;0.00;G;0;G
2021-09-25;23:00:00;0.00;G;0;G
2021-09-26;00:00:00;0.00;G;0;G
2021-09-26;01:00:00;0.00;G;0;G
2021-09-26;02:00:00;0.00;G;0;G
2021-09-26;03:00:00;0.00;G;0;G
2021-09-26;04:00:00;0.00;G;0;G
2021-09-26;05:00:00;1.20;G;0;G
2021-09-26;06:00:00;40.07;G;692;G
2021-09-26;07:00:00;149.96;G;2605;G
2021-09-26;08:00:00;198.49;G;1741;G
2021-09-26;09:00:00;406.07;G;3600;G
2021-09-26;10:00:00;488.78;G;3600;G
2021-09-26;11:00:00;338.84;G;738;G
2021-09-26;12:00:00;252.75;G;0;G
2021-09-26;13:00:00;258.16;G;0;G
2021-09-26;14:00:00;199.84;G;174;G
2021-09-26;15:00:00;125.26;G;0;G
2021-09-26;16:00:00;58.29;G;0;G
2021-09-26;17:00:00;13.55;G;0;G
2021-09-26;18:00:00;0.17;G;0;G
2021-09-26;19:00:00;0.00;G;0;G
2021-09-26;20:00:00;0.00;G;0;G
2021-09-26;21:00:00;0.00;G;0;G
2021-09-26;22:00:00;0.00;G;0;G
2021-09-26;23:00:00;0.00;G;0;G
2021-09-27;00:00:00;0.00;G;0;G
2021-09-27;01:00:00;0.00;G;0;G
2021-09-27;02:00:00;0.00;G;0;G
2021-09-27;03:00:00;0.00;G;0;G
2021-09-27;04:00:00;0.00;G;0;G
2021-09-27;05:00:00;0.46;G;0;G
2021-09-27;06:00:00;16.18;G;0;G
2021-09-27;07:00:00;105.66;G;1535;G
2021-09-27;08:00:00;187.83;G;1549;G
2021-09-27;09:00:00;208.05;G;172;G
2021-09-27;10:00:00;337.15;G;2285;G
2021-09-27;11:00:00;428.77;G;3527;G
2021-09-27;12:00:00;460.87;G;3600;G
2021-09-27;13:00:00;257.01;G;1847;G
2021-09-27;14:00:00;124.83;G;0;G
2021-09-27;15:00:00;74.32;G;0;G
2021-09-27;16:00:00;38.32;G;0;G
2021-09-27;17:00:00;7.46;G;0;G
2021-09-27;18:00:00;0.18;G;0;G
2021-09-27;19:00:00;0.00;G;0;G
2021-09-27;20:00:00;0.00;G;0;G
2021-09-27;21:00:00;0.00;G;0;G
2021-09-27;22:00:00;0.00;G;0;G
2021-09-27;23:00:00;0.00;G;0;G
2021-09-28;00:00:00;0.00;G;0;G
2021-09-28;01:00:00;0.00;G;0;G
2021-09-28;02:00:00;0.00;G;0;G
2021-09-28;03:00:00;0.00;G;0;G
2021-09-28;04:00:00;0.00;G;0;G
2021-09-28;05:00:00;0.00;G;0;G
2021-09-28;06:00:00;4.56;G;0;G
2021-09-28;07:00:00;27.10;G;0;G
2021-09-28;08:00:00;45.43;G;0;G
2021-09-28;09:00:00;99.99;G;0;G
2021-09-28;10:00:00;132.96;G;0;G
2021-09-28;11:00:00;189.44;G;3;G
2021-09-28;12:00:00;352.46;G;841;G
2021-09-28;13:00:00;258.39;G;1500;G
2021-09-28;14:00:00;279.28;G;2103;G
2021-09-28;15:00:00;244.13;G;3385;G
2021-09-28;16:00:00;148.28;G;3600;G
2021-09-28;17:00:00;28.85;G;2126;G
2021-09-28;18:00:00;0.04;G;0;G
2021-09-28;19:00:00;0.00;G;0;G
2021-09-28;20:00:00;0.00;G;0;G
2021-09-28;21:00:00;0.00;G;0;G
2021-09-28;22:00:00;0.00;G;0;G
2021-09-28;23:00:00;0.00;G;0;G
2021-09-29;00:00:00;0.00;G;0;G
2021-09-29;01:00:00;0.00;G;0;G
2021-09-29;02:00:00;0.00;G;0;G
2021-09-29;03:00:00;0.00;G;0;G
2021-09-29;04:00:00;0.00;G;0;G
2021-09-29;05:00:00;0.42;G;0;G
2021-09-29;06:00:00;16.34;G;0;G
2021-09-29;07:00:00;63.88;G;0;G
2021-09-29;08:00:00;193.47;G;1355;G
2021-09-29;09:00:00;281.33;G;2027;G
2021-09-29;10:00:00;219.23;G;763;G
2021-09-29;11:00:00;199.62;G;36;G
2021-09-29;12:00:00;247.88;G;1006;G
2021-09-29;13:00:00;69.46;G;0;G
2021-09-29;14:00:00;12.83;G;0;G
2021-09-29;15:00:00;3.30;G;0;G
2021-09-29;16:00:00;2.73;G;0;G
2021-09-29;17:00:00;0.13;G;0;G
2021-09-29;18:00:00;0.00;G;0;G
2021-09-29;19:00:00;0.00;G;0;G
2021-09-29;20:00:00;0.00;G;0;G
2021-09-29;21:00:00;0.00;G;0;G
2021-09-29;22:00:00;0.00;G;0;G
2021-09-29;23:00:00;0.00;G;0;G
2021-09-30;00:00:00;0.00;G;0;G
2021-09-30;01:00:00;0.00;G;0;G
2021-09-30;02:00:00;0.00;G;0;G
2021-09-30;03:00:00;0.00;G;0;G
2021-09-30;04:00:00;0.00;G;0;G
2021-09-30;05:00:00;0.00;G;0;G
2021-09-30;06:00:00;1.45;G;0;G
2021-09-30;07:00:00;15.91;G;0;G
2021-09-30;08:00:00;116.47;G;467;G
2021-09-30;09:00:00;115.03;G;54;G
2021-09-30;10:00:00;136.07;G;0;G
2021-09-30;11:00:00;131.49;G;23;G
2021-09-30;12:00:00;70.31;G;0;G
2021-09-30;13:00:00;108.12;G;0;G
2021-09-30;14:00:00;46.09;G;0;G
2021-09-30;15:00:00;31.11;G;0;G
2021-09-30;16:00:00;15.47;G;0;G
2021-09-30;17:00:00;3.54;G;0;G
2021-09-30;18:00:00;0.00;G;0;G
2021-09-30;19:00:00;0.00;G;0;G
2021-09-30;20:00:00;0.00;G;0;G
2021-09-30;21:00:00;0.00;G;0;G
2021-09-30;22:00:00;0.00;G;0;G
2021-09-30;23:00:00;0.00;G;0;G
2021-10-01;00:00:00;0.00;G;0;G
2021-10-01;01:00:00;0.00;G;0;G
2021-10-01;02:00:00;0.00;G;0;G
2021-10-01;03:00:00;0.00;G;0;G
2021-10-01;04:00:00;0.00;G;0;G
2021-10-01;05:00:00;0.25;G;0;G
2021-10-01;06:00:00;17.61;G;0;G
2021-10-01;07:00:00;51.98;G;0;G
2021-10-01;08:00:00;121.54;G;0;G
2021-10-01;09:00:00;186.85;G;0;G
2021-10-01;10:00:00;221.02;G;245;G
2021-10-01;11:00:00;394.94;G;3217;G
2021-10-01;12:00:00;365.80;G;3400;G
2021-10-01;13:00:00;286.89;G;1599;G
2021-10-01;14:00:00;206.65;G;1105;G
2021-10-01;15:00:00;164.12;G;1352;G
2021-10-01;16:00:00;89.06;G;1216;G
2021-10-01;17:00:00;13.11;G;0;G
2021-10-01;18:00:00;0.01;G;0;G
2021-10-01;19:00:00;0.00;G;0;G
2021-10-01;20:00:00;0.00;G;0;G
2021-10-01;21:00:00;0.00;G;0;G
2021-10-01;22:00:00;0.00;G;0;G
2021-10-01;23:00:00;0.00;G;0;G
2021-10-02;00:00:00;0.00;G;0;G
2021-10-02;01:00:00;0.00;G;0;G
2021-10-02;02:00:00;0.00;G;0;G
2021-10-02;03:00:00;0.00;G;0;G
2021-10-02;04:00:00;0.00;G;0;G
2021-10-02;05:00:00;0.05;G;0;G
2021-10-02;06:00:00;10.10;G;0;G
2021-10-02;07:00:00;28.23;G;0;G
2021-10-02;08:00:00;61.77;G;0;G
2021-10-02;09:00:00;183.56;G;239;G
2021-10-02;10:00:00;144.89;G;0;G
2021-10-02;11:00:00;142.63;G;0;G
2021-10-02;12:00:00;141.13;G;0;G
2021-10-02;13:00:00;54.63;G;0;G
2021-10-02;14:00:00;34.16;G;0;G
2021-10-02;15:00:00;38.00;G;0;G
2021-10-02;16:00:00;15.12;G;0;G
2021-10-02;17:00:00;2.24;G;0;G
2021-10-02;18:00:00;0.14;G;0;G
2021-10-02;19:00:00;0.00;G;0;G
2021-10-02;20:00:00;0.00;G;0;G
2021-10-02;21:00:00;0.00;G;0;G
2021-10-02;22:00:00;0.00;G;0;G
2021-10-02;23:00:00;0.00;G;0;G
2021-10-03;00:00:00;0.00;G;0;G
2021-10-03;01:00:00;0.00;G;0;G
2021-10-03;02:00:00;0.00;G;0;G
2021-10-03;03:00:00;0.00;G;0;G
2021-10-03;04:00:00;0.00;G;0;G
2021-10-03;05:00:00;0.00;G;0;G
2021-10-03;06:00:00;3.87;G;0;G
2021-10-03;07:00:00;20.85;G;0;G
2021-10-03;08:00:00;38.01;G;0;G
2021-10-03;09:00:00;84.51;G;0;G
2021-10-03;10:00:00;137.21;G;0;G
2021-10-03;11:00:00;105.38;G;0;G
2021-10-03;12:00:00;124.44;G;0;G
2021-10-03;13:00:00;101.48;G;0;G
2021-10-03;14:00:00;71.71;G;0;G
2021-10-03;15:00:00;43.98;G;0;G
2021-10-03;16:00:00;17.37;G;0;G
2021-10-03;17:00:00;1.22;G;0;G
2021-10-03;18:00:00;0.04;G;0;G
